Station,Distance,Farm,TFS,ASV,abund
2,Control,Ext,127.7311348,ASV_195,0
2,Control,Ext,45.26470299,ASV_195,33
2,Control,Ext,34.45063898,ASV_195,18
2,Control,Int,16.67861809,ASV_195,0
2,Control,Int,46.69922388,ASV_195,0
2,Control,Int,47.80487134,ASV_195,0
3,Control,Ext,24.25269015,ASV_195,11
3,Control,Ext,203.9607443,ASV_195,13
3,Control,Ext,16.67861809,ASV_195,0
3,Control,Int,55.44145201,ASV_195,NA
3,Control,Int,110.1372753,ASV_195,NA
3,Control,Int,79.99207324,ASV_195,NA
1,0m,Ext,466.252599,ASV_196,0
1,0m,Ext,571.0789951,ASV_196,0
1,0m,Ext,185.7362293,ASV_196,0
1,0m,Int,110.1372753,ASV_196,0
1,0m,Int,278.641928,ASV_196,0
1,0m,Int,289.7236522,ASV_196,0
2,0m,Ext,202.3760388,ASV_196,0
2,0m,Ext,174.5004892,ASV_196,0
2,0m,Ext,402.0303347,ASV_196,0
2,0m,Int,500.1597489,ASV_196,0
2,0m,Int,632.0241119,ASV_196,NA
2,0m,Int,496.2736783,ASV_196,0
3,0m,Ext,441.4777159,ASV_196,0
3,0m,Ext,704.9504701,ASV_196,0
3,0m,Ext,180.0307276,ASV_196,NA
3,0m,Int,466.252599,ASV_196,0
3,0m,Int,110.1372753,ASV_196,0
3,0m,Int,357.640233,ASV_196,0
1,50m,Ext,427.9162698,ASV_196,0
1,50m,Ext,438.0475846,ASV_196,0
1,50m,Ext,398.9066961,ASV_196,0
1,50m,Int,276.4769752,ASV_196,0
1,50m,Int,247.8757333,ASV_196,0
1,50m,Int,411.548776,ASV_196,NA
1,100m,Ext,134.8991612,ASV_196,0
1,100m,Ext,103.4747421,ASV_196,0
1,100m,Ext,143.5850504,ASV_196,0
1,100m,Int,154.0269435,ASV_196,0
1,100m,Int,194.6352989,ASV_196,0
1,100m,Int,40.26680955,ASV_196,0
1,250m,Ext,121.8910417,ASV_196,0
1,250m,Ext,134.8991612,ASV_196,0
1,250m,Ext,101.0815428,ASV_196,0
1,250m,Int,139.1743613,ASV_196,0
1,250m,Int,162.6706403,ASV_196,0
1,250m,Int,207.1674794,ASV_196,33
1,500m,Ext,91.33440445,ASV_196,0
1,500m,Ext,354.8614903,ASV_196,0
1,500m,Ext,82.52716775,ASV_196,0
1,500m,Int,170.464582,ASV_196,9
1,500m,Int,276.4769752,ASV_196,27
1,500m,Int,194.6352989,ASV_196,27
1,1000m,Ext,34.18296926,ASV_196,0
1,1000m,Ext,42.85950948,ASV_196,0
1,1000m,Ext,213.7329942,ASV_196,11
1,1000m,Int,103.4747421,ASV_196,16
1,1000m,Int,133.8510407,ASV_196,19
1,2000m,Ext,32.1151392,ASV_196,18
1,2000m,Ext,36.95598261,ASV_196,22
1,2000m,Ext,41.86824004,ASV_196,26
1,2000m,Int,150.4645556,ASV_196,0
1,2000m,Int,14.72177286,ASV_196,0
1,2000m,Int,24.06425502,ASV_196,17
1,Control,Ext,34.18296926,ASV_196,12
1,Control,Ext,47.06490212,ASV_196,8
1,Control,Ext,42.85950948,ASV_196,10
1,Control,Int,26.63237405,ASV_196,NA
1,Control,Int,41.86824004,ASV_196,15
1,Control,Int,47.80487134,ASV_196,17
2,Control,Ext,127.7311348,ASV_196,15
2,Control,Ext,45.26470299,ASV_196,0
2,Control,Ext,34.45063898,ASV_196,9
2,Control,Int,16.67861809,ASV_196,35
2,Control,Int,46.69922388,ASV_196,35
2,Control,Int,47.80487134,ASV_196,26
3,Control,Ext,24.25269015,ASV_196,26
3,Control,Ext,203.9607443,ASV_196,26
3,Control,Ext,16.67861809,ASV_196,36
3,Control,Int,55.44145201,ASV_196,NA
3,Control,Int,110.1372753,ASV_196,NA
3,Control,Int,79.99207324,ASV_196,NA
1,0m,Ext,466.252599,ASV_197,11
1,0m,Ext,571.0789951,ASV_197,10
1,0m,Ext,185.7362293,ASV_197,18
1,0m,Int,110.1372753,ASV_197,8
1,0m,Int,278.641928,ASV_197,31
1,0m,Int,289.7236522,ASV_197,37
2,0m,Ext,202.3760388,ASV_197,23
2,0m,Ext,174.5004892,ASV_197,57
2,0m,Ext,402.0303347,ASV_197,60
2,0m,Int,500.1597489,ASV_197,18
2,0m,Int,632.0241119,ASV_197,NA
2,0m,Int,496.2736783,ASV_197,29
3,0m,Ext,441.4777159,ASV_197,47
3,0m,Ext,704.9504701,ASV_197,35
3,0m,Ext,180.0307276,ASV_197,NA
3,0m,Int,466.252599,ASV_197,38
3,0m,Int,110.1372753,ASV_197,30
3,0m,Int,357.640233,ASV_197,0
1,50m,Ext,427.9162698,ASV_197,27
1,50m,Ext,438.0475846,ASV_197,5
1,50m,Ext,398.9066961,ASV_197,15
1,50m,Int,276.4769752,ASV_197,13
1,50m,Int,247.8757333,ASV_197,0
1,50m,Int,411.548776,ASV_197,NA
1,100m,Ext,134.8991612,ASV_197,0
1,100m,Ext,103.4747421,ASV_197,0
1,100m,Ext,143.5850504,ASV_197,2
1,100m,Int,154.0269435,ASV_197,0
1,100m,Int,194.6352989,ASV_197,0
1,100m,Int,40.26680955,ASV_197,9
1,250m,Ext,121.8910417,ASV_197,0
1,250m,Ext,134.8991612,ASV_197,0
1,250m,Ext,101.0815428,ASV_197,0
1,250m,Int,139.1743613,ASV_197,0
1,250m,Int,162.6706403,ASV_197,17
1,250m,Int,207.1674794,ASV_197,0
1,500m,Ext,91.33440445,ASV_197,0
1,500m,Ext,354.8614903,ASV_197,0
1,500m,Ext,82.52716775,ASV_197,0
1,500m,Int,170.464582,ASV_197,0
1,500m,Int,276.4769752,ASV_197,0
1,500m,Int,194.6352989,ASV_197,0
1,1000m,Ext,34.18296926,ASV_197,0
1,1000m,Ext,42.85950948,ASV_197,0
1,1000m,Ext,213.7329942,ASV_197,0
1,1000m,Int,103.4747421,ASV_197,0
1,1000m,Int,133.8510407,ASV_197,0
1,2000m,Ext,32.1151392,ASV_197,0
1,2000m,Ext,36.95598261,ASV_197,15
1,2000m,Ext,41.86824004,ASV_197,0
1,2000m,Int,150.4645556,ASV_197,0
1,2000m,Int,14.72177286,ASV_197,0
1,2000m,Int,24.06425502,ASV_197,0
1,Control,Ext,34.18296926,ASV_197,0
1,Control,Ext,47.06490212,ASV_197,0
1,Control,Ext,42.85950948,ASV_197,0
1,Control,Int,26.63237405,ASV_197,NA
1,Control,Int,41.86824004,ASV_197,0
1,Control,Int,47.80487134,ASV_197,0
2,Control,Ext,127.7311348,ASV_197,0
2,Control,Ext,45.26470299,ASV_197,0
2,Control,Ext,34.45063898,ASV_197,0
2,Control,Int,16.67861809,ASV_197,0
2,Control,Int,46.69922388,ASV_197,0
2,Control,Int,47.80487134,ASV_197,0
3,Control,Ext,24.25269015,ASV_197,0
3,Control,Ext,203.9607443,ASV_197,0
3,Control,Ext,16.67861809,ASV_197,0
3,Control,Int,55.44145201,ASV_197,NA
3,Control,Int,110.1372753,ASV_197,NA
3,Control,Int,79.99207324,ASV_197,NA
1,0m,Ext,466.252599,ASV_198,0
1,0m,Ext,571.0789951,ASV_198,0
1,0m,Ext,185.7362293,ASV_198,0
1,0m,Int,110.1372753,ASV_198,0
1,0m,Int,278.641928,ASV_198,0
1,0m,Int,289.7236522,ASV_198,0
2,0m,Ext,202.3760388,ASV_198,0
2,0m,Ext,174.5004892,ASV_198,0
2,0m,Ext,402.0303347,ASV_198,0
2,0m,Int,500.1597489,ASV_198,0
2,0m,Int,632.0241119,ASV_198,NA
2,0m,Int,496.2736783,ASV_198,0
3,0m,Ext,441.4777159,ASV_198,0
3,0m,Ext,704.9504701,ASV_198,0
3,0m,Ext,180.0307276,ASV_198,NA
3,0m,Int,466.252599,ASV_198,0
3,0m,Int,110.1372753,ASV_198,0
3,0m,Int,357.640233,ASV_198,0
1,50m,Ext,427.9162698,ASV_198,0
1,50m,Ext,438.0475846,ASV_198,0
1,50m,Ext,398.9066961,ASV_198,0
1,50m,Int,276.4769752,ASV_198,0
1,50m,Int,247.8757333,ASV_198,0
1,50m,Int,411.548776,ASV_198,NA
1,100m,Ext,134.8991612,ASV_198,10
1,100m,Ext,103.4747421,ASV_198,0
1,100m,Ext,143.5850504,ASV_198,0
1,100m,Int,154.0269435,ASV_198,0
1,100m,Int,194.6352989,ASV_198,0
1,100m,Int,40.26680955,ASV_198,2
1,250m,Ext,121.8910417,ASV_198,7
1,250m,Ext,134.8991612,ASV_198,12
1,250m,Ext,101.0815428,ASV_198,5
1,250m,Int,139.1743613,ASV_198,18
1,250m,Int,162.6706403,ASV_198,0
1,250m,Int,207.1674794,ASV_198,0
1,500m,Ext,91.33440445,ASV_198,2
1,500m,Ext,354.8614903,ASV_198,31
1,500m,Ext,82.52716775,ASV_198,12
1,500m,Int,170.464582,ASV_198,12
1,500m,Int,276.4769752,ASV_198,5
1,500m,Int,194.6352989,ASV_198,7
1,1000m,Ext,34.18296926,ASV_198,17
1,1000m,Ext,42.85950948,ASV_198,13
1,1000m,Ext,213.7329942,ASV_198,9
1,1000m,Int,103.4747421,ASV_198,17
1,1000m,Int,133.8510407,ASV_198,9
1,2000m,Ext,32.1151392,ASV_198,8
1,2000m,Ext,36.95598261,ASV_198,15
1,2000m,Ext,41.86824004,ASV_198,7
1,2000m,Int,150.4645556,ASV_198,9
1,2000m,Int,14.72177286,ASV_198,12
1,2000m,Int,24.06425502,ASV_198,12
1,Control,Ext,34.18296926,ASV_198,17
1,Control,Ext,47.06490212,ASV_198,14
1,Control,Ext,42.85950948,ASV_198,23
1,Control,Int,26.63237405,ASV_198,NA
1,Control,Int,41.86824004,ASV_198,12
1,Control,Int,47.80487134,ASV_198,32
2,Control,Ext,127.7311348,ASV_198,12
2,Control,Ext,45.26470299,ASV_198,8
2,Control,Ext,34.45063898,ASV_198,8
2,Control,Int,16.67861809,ASV_198,7
2,Control,Int,46.69922388,ASV_198,15
2,Control,Int,47.80487134,ASV_198,38
3,Control,Ext,24.25269015,ASV_198,13
3,Control,Ext,203.9607443,ASV_198,16
3,Control,Ext,16.67861809,ASV_198,25
3,Control,Int,55.44145201,ASV_198,NA
3,Control,Int,110.1372753,ASV_198,NA
3,Control,Int,79.99207324,ASV_198,NA
1,0m,Ext,466.252599,ASV_199,22
1,0m,Ext,571.0789951,ASV_199,40
1,0m,Ext,185.7362293,ASV_199,19
1,0m,Int,110.1372753,ASV_199,28
1,0m,Int,278.641928,ASV_199,63
1,0m,Int,289.7236522,ASV_199,60
2,0m,Ext,202.3760388,ASV_199,29
2,0m,Ext,174.5004892,ASV_199,19
2,0m,Ext,402.0303347,ASV_199,18
2,0m,Int,500.1597489,ASV_199,0
2,0m,Int,632.0241119,ASV_199,NA
2,0m,Int,496.2736783,ASV_199,59
3,0m,Ext,441.4777159,ASV_199,40
3,0m,Ext,704.9504701,ASV_199,26
3,0m,Ext,180.0307276,ASV_199,NA
3,0m,Int,466.252599,ASV_199,65
3,0m,Int,110.1372753,ASV_199,43
3,0m,Int,357.640233,ASV_199,33
1,50m,Ext,427.9162698,ASV_199,0
1,50m,Ext,438.0475846,ASV_199,0
1,50m,Ext,398.9066961,ASV_199,0
1,50m,Int,276.4769752,ASV_199,0
1,50m,Int,247.8757333,ASV_199,0
1,50m,Int,411.548776,ASV_199,NA
1,100m,Ext,134.8991612,ASV_199,0
1,100m,Ext,103.4747421,ASV_199,0
1,100m,Ext,143.5850504,ASV_199,0
1,100m,Int,154.0269435,ASV_199,0
1,100m,Int,194.6352989,ASV_199,0
1,100m,Int,40.26680955,ASV_199,0
1,250m,Ext,121.8910417,ASV_199,0
1,250m,Ext,134.8991612,ASV_199,0
1,250m,Ext,101.0815428,ASV_199,0
1,250m,Int,139.1743613,ASV_199,0
1,250m,Int,162.6706403,ASV_199,0
1,250m,Int,207.1674794,ASV_199,0
1,500m,Ext,91.33440445,ASV_199,0
1,500m,Ext,354.8614903,ASV_199,0
1,500m,Ext,82.52716775,ASV_199,0
1,500m,Int,170.464582,ASV_199,0
1,500m,Int,276.4769752,ASV_199,0
1,500m,Int,194.6352989,ASV_199,0
1,1000m,Ext,34.18296926,ASV_199,0
1,1000m,Ext,42.85950948,ASV_199,0
1,1000m,Ext,213.7329942,ASV_199,0
1,1000m,Int,103.4747421,ASV_199,0
1,1000m,Int,133.8510407,ASV_199,0
1,2000m,Ext,32.1151392,ASV_199,0
1,2000m,Ext,36.95598261,ASV_199,0
1,2000m,Ext,41.86824004,ASV_199,0
1,2000m,Int,150.4645556,ASV_199,0
1,2000m,Int,14.72177286,ASV_199,0
1,2000m,Int,24.06425502,ASV_199,0
1,Control,Ext,34.18296926,ASV_199,0
1,Control,Ext,47.06490212,ASV_199,0
1,Control,Ext,42.85950948,ASV_199,0
1,Control,Int,26.63237405,ASV_199,NA
1,Control,Int,41.86824004,ASV_199,0
1,Control,Int,47.80487134,ASV_199,0
2,Control,Ext,127.7311348,ASV_199,0
2,Control,Ext,45.26470299,ASV_199,0
2,Control,Ext,34.45063898,ASV_199,0
2,Control,Int,16.67861809,ASV_199,0
2,Control,Int,46.69922388,ASV_199,0
2,Control,Int,47.80487134,ASV_199,0
3,Control,Ext,24.25269015,ASV_199,0
3,Control,Ext,203.9607443,ASV_199,0
3,Control,Ext,16.67861809,ASV_199,0
3,Control,Int,55.44145201,ASV_199,NA
3,Control,Int,110.1372753,ASV_199,NA
3,Control,Int,79.99207324,ASV_199,NA
1,0m,Ext,466.252599,ASV_200,0
1,0m,Ext,571.0789951,ASV_200,0
1,0m,Ext,185.7362293,ASV_200,0
1,0m,Int,110.1372753,ASV_200,0
1,0m,Int,278.641928,ASV_200,0
1,0m,Int,289.7236522,ASV_200,0
2,0m,Ext,202.3760388,ASV_200,0
2,0m,Ext,174.5004892,ASV_200,0
2,0m,Ext,402.0303347,ASV_200,0
2,0m,Int,500.1597489,ASV_200,0
2,0m,Int,632.0241119,ASV_200,NA
2,0m,Int,496.2736783,ASV_200,0
3,0m,Ext,441.4777159,ASV_200,0
3,0m,Ext,704.9504701,ASV_200,0
3,0m,Ext,180.0307276,ASV_200,NA
3,0m,Int,466.252599,ASV_200,0
3,0m,Int,110.1372753,ASV_200,0
3,0m,Int,357.640233,ASV_200,0
1,50m,Ext,427.9162698,ASV_200,0
1,50m,Ext,438.0475846,ASV_200,5
1,50m,Ext,398.9066961,ASV_200,0
1,50m,Int,276.4769752,ASV_200,4
1,50m,Int,247.8757333,ASV_200,0
1,50m,Int,411.548776,ASV_200,NA
1,100m,Ext,134.8991612,ASV_200,8
1,100m,Ext,103.4747421,ASV_200,7
1,100m,Ext,143.5850504,ASV_200,12
1,100m,Int,154.0269435,ASV_200,13
1,100m,Int,194.6352989,ASV_200,18
1,100m,Int,40.26680955,ASV_200,6
1,250m,Ext,121.8910417,ASV_200,4
1,250m,Ext,134.8991612,ASV_200,4
1,250m,Ext,101.0815428,ASV_200,2
1,250m,Int,139.1743613,ASV_200,11
1,250m,Int,162.6706403,ASV_200,13
1,250m,Int,207.1674794,ASV_200,8
1,500m,Ext,91.33440445,ASV_200,6
1,500m,Ext,354.8614903,ASV_200,15
1,500m,Ext,82.52716775,ASV_200,9
1,500m,Int,170.464582,ASV_200,29
1,500m,Int,276.4769752,ASV_200,13
1,500m,Int,194.6352989,ASV_200,13
1,1000m,Ext,34.18296926,ASV_200,5
1,1000m,Ext,42.85950948,ASV_200,8
1,1000m,Ext,213.7329942,ASV_200,6
1,1000m,Int,103.4747421,ASV_200,18
1,1000m,Int,133.8510407,ASV_200,20
1,2000m,Ext,32.1151392,ASV_200,8
1,2000m,Ext,36.95598261,ASV_200,22
1,2000m,Ext,41.86824004,ASV_200,7
1,2000m,Int,150.4645556,ASV_200,38
1,2000m,Int,14.72177286,ASV_200,18
1,2000m,Int,24.06425502,ASV_200,21
1,Control,Ext,34.18296926,ASV_200,32
1,Control,Ext,47.06490212,ASV_200,8
1,Control,Ext,42.85950948,ASV_200,4
1,Control,Int,26.63237405,ASV_200,NA
1,Control,Int,41.86824004,ASV_200,15
1,Control,Int,47.80487134,ASV_200,17
2,Control,Ext,127.7311348,ASV_200,9
2,Control,Ext,45.26470299,ASV_200,4
2,Control,Ext,34.45063898,ASV_200,5
2,Control,Int,16.67861809,ASV_200,19
2,Control,Int,46.69922388,ASV_200,22
2,Control,Int,47.80487134,ASV_200,13
3,Control,Ext,24.25269015,ASV_200,11
3,Control,Ext,203.9607443,ASV_200,5
3,Control,Ext,16.67861809,ASV_200,11
3,Control,Int,55.44145201,ASV_200,NA
3,Control,Int,110.1372753,ASV_200,NA
3,Control,Int,79.99207324,ASV_200,NA
1,0m,Ext,466.252599,ASV_201,63
1,0m,Ext,571.0789951,ASV_201,29
1,0m,Ext,185.7362293,ASV_201,38
1,0m,Int,110.1372753,ASV_201,16
1,0m,Int,278.641928,ASV_201,15
1,0m,Int,289.7236522,ASV_201,17
2,0m,Ext,202.3760388,ASV_201,51
2,0m,Ext,174.5004892,ASV_201,22
2,0m,Ext,402.0303347,ASV_201,19
2,0m,Int,500.1597489,ASV_201,0
2,0m,Int,632.0241119,ASV_201,NA
2,0m,Int,496.2736783,ASV_201,20
3,0m,Ext,441.4777159,ASV_201,31
3,0m,Ext,704.9504701,ASV_201,29
3,0m,Ext,180.0307276,ASV_201,NA
3,0m,Int,466.252599,ASV_201,19
3,0m,Int,110.1372753,ASV_201,19
3,0m,Int,357.640233,ASV_201,25
1,50m,Ext,427.9162698,ASV_201,14
1,50m,Ext,438.0475846,ASV_201,25
1,50m,Ext,398.9066961,ASV_201,24
1,50m,Int,276.4769752,ASV_201,0
1,50m,Int,247.8757333,ASV_201,0
1,50m,Int,411.548776,ASV_201,NA
1,100m,Ext,134.8991612,ASV_201,0
1,100m,Ext,103.4747421,ASV_201,11
1,100m,Ext,143.5850504,ASV_201,15
1,100m,Int,154.0269435,ASV_201,0
1,100m,Int,194.6352989,ASV_201,0
1,100m,Int,40.26680955,ASV_201,0
1,250m,Ext,121.8910417,ASV_201,8
1,250m,Ext,134.8991612,ASV_201,0
1,250m,Ext,101.0815428,ASV_201,6
1,250m,Int,139.1743613,ASV_201,0
1,250m,Int,162.6706403,ASV_201,0
1,250m,Int,207.1674794,ASV_201,0
1,500m,Ext,91.33440445,ASV_201,0
1,500m,Ext,354.8614903,ASV_201,0
1,500m,Ext,82.52716775,ASV_201,0
1,500m,Int,170.464582,ASV_201,0
1,500m,Int,276.4769752,ASV_201,0
1,500m,Int,194.6352989,ASV_201,0
1,1000m,Ext,34.18296926,ASV_201,0
1,1000m,Ext,42.85950948,ASV_201,0
1,1000m,Ext,213.7329942,ASV_201,0
1,1000m,Int,103.4747421,ASV_201,0
1,1000m,Int,133.8510407,ASV_201,0
1,2000m,Ext,32.1151392,ASV_201,0
1,2000m,Ext,36.95598261,ASV_201,0
1,2000m,Ext,41.86824004,ASV_201,0
1,2000m,Int,150.4645556,ASV_201,0
1,2000m,Int,14.72177286,ASV_201,0
1,2000m,Int,24.06425502,ASV_201,0
1,Control,Ext,34.18296926,ASV_201,0
1,Control,Ext,47.06490212,ASV_201,0
1,Control,Ext,42.85950948,ASV_201,0
1,Control,Int,26.63237405,ASV_201,NA
1,Control,Int,41.86824004,ASV_201,0
1,Control,Int,47.80487134,ASV_201,0
2,Control,Ext,127.7311348,ASV_201,0
2,Control,Ext,45.26470299,ASV_201,0
2,Control,Ext,34.45063898,ASV_201,0
2,Control,Int,16.67861809,ASV_201,0
2,Control,Int,46.69922388,ASV_201,0
2,Control,Int,47.80487134,ASV_201,0
3,Control,Ext,24.25269015,ASV_201,0
3,Control,Ext,203.9607443,ASV_201,0
3,Control,Ext,16.67861809,ASV_201,0
3,Control,Int,55.44145201,ASV_201,NA
3,Control,Int,110.1372753,ASV_201,NA
3,Control,Int,79.99207324,ASV_201,NA
1,0m,Ext,466.252599,ASV_202,0
1,0m,Ext,571.0789951,ASV_202,0
1,0m,Ext,185.7362293,ASV_202,0
1,0m,Int,110.1372753,ASV_202,0
1,0m,Int,278.641928,ASV_202,0
1,0m,Int,289.7236522,ASV_202,0
2,0m,Ext,202.3760388,ASV_202,0
2,0m,Ext,174.5004892,ASV_202,0
2,0m,Ext,402.0303347,ASV_202,0
2,0m,Int,500.1597489,ASV_202,0
2,0m,Int,632.0241119,ASV_202,NA
2,0m,Int,496.2736783,ASV_202,0
3,0m,Ext,441.4777159,ASV_202,0
3,0m,Ext,704.9504701,ASV_202,0
3,0m,Ext,180.0307276,ASV_202,NA
3,0m,Int,466.252599,ASV_202,0
3,0m,Int,110.1372753,ASV_202,0
3,0m,Int,357.640233,ASV_202,0
1,50m,Ext,427.9162698,ASV_202,0
1,50m,Ext,438.0475846,ASV_202,5
1,50m,Ext,398.9066961,ASV_202,18
1,50m,Int,276.4769752,ASV_202,12
1,50m,Int,247.8757333,ASV_202,0
1,50m,Int,411.548776,ASV_202,NA
1,100m,Ext,134.8991612,ASV_202,0
1,100m,Ext,103.4747421,ASV_202,4
1,100m,Ext,143.5850504,ASV_202,6
1,100m,Int,154.0269435,ASV_202,22
1,100m,Int,194.6352989,ASV_202,10
1,100m,Int,40.26680955,ASV_202,14
1,250m,Ext,121.8910417,ASV_202,8
1,250m,Ext,134.8991612,ASV_202,8
1,250m,Ext,101.0815428,ASV_202,10
1,250m,Int,139.1743613,ASV_202,23
1,250m,Int,162.6706403,ASV_202,25
1,250m,Int,207.1674794,ASV_202,10
1,500m,Ext,91.33440445,ASV_202,0
1,500m,Ext,354.8614903,ASV_202,12
1,500m,Ext,82.52716775,ASV_202,6
1,500m,Int,170.464582,ASV_202,17
1,500m,Int,276.4769752,ASV_202,20
1,500m,Int,194.6352989,ASV_202,12
1,1000m,Ext,34.18296926,ASV_202,7
1,1000m,Ext,42.85950948,ASV_202,15
1,1000m,Ext,213.7329942,ASV_202,0
1,1000m,Int,103.4747421,ASV_202,6
1,1000m,Int,133.8510407,ASV_202,9
1,2000m,Ext,32.1151392,ASV_202,8
1,2000m,Ext,36.95598261,ASV_202,5
1,2000m,Ext,41.86824004,ASV_202,13
1,2000m,Int,150.4645556,ASV_202,6
1,2000m,Int,14.72177286,ASV_202,15
1,2000m,Int,24.06425502,ASV_202,22
1,Control,Ext,34.18296926,ASV_202,8
1,Control,Ext,47.06490212,ASV_202,8
1,Control,Ext,42.85950948,ASV_202,10
1,Control,Int,26.63237405,ASV_202,NA
1,Control,Int,41.86824004,ASV_202,13
1,Control,Int,47.80487134,ASV_202,25
2,Control,Ext,127.7311348,ASV_202,13
2,Control,Ext,45.26470299,ASV_202,15
2,Control,Ext,34.45063898,ASV_202,17
2,Control,Int,16.67861809,ASV_202,15
2,Control,Int,46.69922388,ASV_202,12
2,Control,Int,47.80487134,ASV_202,11
3,Control,Ext,24.25269015,ASV_202,8
3,Control,Ext,203.9607443,ASV_202,3
3,Control,Ext,16.67861809,ASV_202,5
3,Control,Int,55.44145201,ASV_202,NA
3,Control,Int,110.1372753,ASV_202,NA
3,Control,Int,79.99207324,ASV_202,NA
1,0m,Ext,466.252599,ASV_203,0
1,0m,Ext,571.0789951,ASV_203,0
1,0m,Ext,185.7362293,ASV_203,0
1,0m,Int,110.1372753,ASV_203,0
1,0m,Int,278.641928,ASV_203,0
1,0m,Int,289.7236522,ASV_203,0
2,0m,Ext,202.3760388,ASV_203,0
2,0m,Ext,174.5004892,ASV_203,0
2,0m,Ext,402.0303347,ASV_203,0
2,0m,Int,500.1597489,ASV_203,0
2,0m,Int,632.0241119,ASV_203,NA
2,0m,Int,496.2736783,ASV_203,0
3,0m,Ext,441.4777159,ASV_203,0
3,0m,Ext,704.9504701,ASV_203,0
3,0m,Ext,180.0307276,ASV_203,NA
3,0m,Int,466.252599,ASV_203,0
3,0m,Int,110.1372753,ASV_203,0
3,0m,Int,357.640233,ASV_203,0
1,50m,Ext,427.9162698,ASV_203,0
1,50m,Ext,438.0475846,ASV_203,0
1,50m,Ext,398.9066961,ASV_203,0
1,50m,Int,276.4769752,ASV_203,0
1,50m,Int,247.8757333,ASV_203,0
1,50m,Int,411.548776,ASV_203,NA
1,100m,Ext,134.8991612,ASV_203,0
1,100m,Ext,103.4747421,ASV_203,8
1,100m,Ext,143.5850504,ASV_203,9
1,100m,Int,154.0269435,ASV_203,0
1,100m,Int,194.6352989,ASV_203,14
1,100m,Int,40.26680955,ASV_203,0
1,250m,Ext,121.8910417,ASV_203,16
1,250m,Ext,134.8991612,ASV_203,14
1,250m,Ext,101.0815428,ASV_203,7
1,250m,Int,139.1743613,ASV_203,7
1,250m,Int,162.6706403,ASV_203,22
1,250m,Int,207.1674794,ASV_203,34
1,500m,Ext,91.33440445,ASV_203,12
1,500m,Ext,354.8614903,ASV_203,0
1,500m,Ext,82.52716775,ASV_203,22
1,500m,Int,170.464582,ASV_203,17
1,500m,Int,276.4769752,ASV_203,13
1,500m,Int,194.6352989,ASV_203,25
1,1000m,Ext,34.18296926,ASV_203,7
1,1000m,Ext,42.85950948,ASV_203,12
1,1000m,Ext,213.7329942,ASV_203,13
1,1000m,Int,103.4747421,ASV_203,16
1,1000m,Int,133.8510407,ASV_203,23
1,2000m,Ext,32.1151392,ASV_203,18
1,2000m,Ext,36.95598261,ASV_203,15
1,2000m,Ext,41.86824004,ASV_203,10
1,2000m,Int,150.4645556,ASV_203,13
1,2000m,Int,14.72177286,ASV_203,35
1,2000m,Int,24.06425502,ASV_203,16
1,Control,Ext,34.18296926,ASV_203,17
1,Control,Ext,47.06490212,ASV_203,7
1,Control,Ext,42.85950948,ASV_203,10
1,Control,Int,26.63237405,ASV_203,NA
1,Control,Int,41.86824004,ASV_203,0
1,Control,Int,47.80487134,ASV_203,9
2,Control,Ext,127.7311348,ASV_203,7
2,Control,Ext,45.26470299,ASV_203,0
2,Control,Ext,34.45063898,ASV_203,0
2,Control,Int,16.67861809,ASV_203,0
2,Control,Int,46.69922388,ASV_203,0
2,Control,Int,47.80487134,ASV_203,10
3,Control,Ext,24.25269015,ASV_203,17
3,Control,Ext,203.9607443,ASV_203,7
3,Control,Ext,16.67861809,ASV_203,11
3,Control,Int,55.44145201,ASV_203,NA
3,Control,Int,110.1372753,ASV_203,NA
3,Control,Int,79.99207324,ASV_203,NA
1,0m,Ext,466.252599,ASV_204,21
1,0m,Ext,571.0789951,ASV_204,28
1,0m,Ext,185.7362293,ASV_204,12
1,0m,Int,110.1372753,ASV_204,10
1,0m,Int,278.641928,ASV_204,50
1,0m,Int,289.7236522,ASV_204,57
2,0m,Ext,202.3760388,ASV_204,30
2,0m,Ext,174.5004892,ASV_204,30
2,0m,Ext,402.0303347,ASV_204,22
2,0m,Int,500.1597489,ASV_204,31
2,0m,Int,632.0241119,ASV_204,NA
2,0m,Int,496.2736783,ASV_204,63
3,0m,Ext,441.4777159,ASV_204,43
3,0m,Ext,704.9504701,ASV_204,27
3,0m,Ext,180.0307276,ASV_204,NA
3,0m,Int,466.252599,ASV_204,51
3,0m,Int,110.1372753,ASV_204,30
3,0m,Int,357.640233,ASV_204,38
1,50m,Ext,427.9162698,ASV_204,9
1,50m,Ext,438.0475846,ASV_204,0
1,50m,Ext,398.9066961,ASV_204,6
1,50m,Int,276.4769752,ASV_204,0
1,50m,Int,247.8757333,ASV_204,0
1,50m,Int,411.548776,ASV_204,NA
1,100m,Ext,134.8991612,ASV_204,0
1,100m,Ext,103.4747421,ASV_204,3
1,100m,Ext,143.5850504,ASV_204,7
1,100m,Int,154.0269435,ASV_204,0
1,100m,Int,194.6352989,ASV_204,0
1,100m,Int,40.26680955,ASV_204,7
1,250m,Ext,121.8910417,ASV_204,0
1,250m,Ext,134.8991612,ASV_204,0
1,250m,Ext,101.0815428,ASV_204,0
1,250m,Int,139.1743613,ASV_204,0
1,250m,Int,162.6706403,ASV_204,5
1,250m,Int,207.1674794,ASV_204,0
